날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,33773,11.85,0.51,1452,2.91,500
2012-01-03,33773,12.29,0.53,1452,2.8,500
2012-01-04,33773,12.19,0.52,1452,2.82,500
2012-01-05,33773,12.53,0.54,1452,2.75,500
2012-01-06,33773,12.09,0.52,1452,2.85,500
2012-01-09,33773,11.95,0.51,1452,2.88,500
2012-01-10,33773,12.16,0.52,1452,2.83,500
2012-01-11,33773,11.88,0.51,1452,2.9,500
2012-01-12,33773,12.43,0.53,1452,2.77,500
2012-01-13,33773,12.67,0.54,1452,2.72,500
2012-01-16,33773,12.22,0.53,1452,2.82,500
2012-01-17,33773,12.81,0.55,1452,2.69,500
2012-01-18,33773,13.09,0.56,1452,2.63,500
2012-01-19,33773,14.05,0.6,1452,2.45,500
2012-01-20,33773,14.36,0.62,1452,2.4,500
2012-01-25,33773,14.36,0.62,1452,2.4,500
2012-01-26,33773,14.36,0.62,1452,2.4,500
2012-01-27,33773,15.53,0.67,1452,2.22,500
2012-01-30,33773,15.63,0.67,1452,2.2,500
2012-01-31,33773,15.63,0.67,1452,2.2,500
2012-02-01,33773,15.56,0.67,1452,2.21,500
2012-02-02,33773,16.12,0.69,1452,2.14,500
2012-02-03,33773,16.39,0.7,1452,2.1,500
2012-02-06,33773,16.8,0.72,1452,2.05,500
2012-02-07,33773,15.84,0.68,1452,2.17,500
2012-02-08,33773,16.67,0.72,1452,2.07,500
2012-02-09,33773,17.49,0.75,1452,1.97,500
2012-02-10,33773,17.56,0.76,1452,1.96,500
2012-02-13,33773,17.42,0.75,1452,1.98,500
2012-02-14,33773,17.15,0.74,1452,2.01,500
2012-02-15,33773,16.74,0.72,1452,2.06,500
2012-02-16,33773,16.18,0.7,1452,2.13,500
2012-02-17,33773,17.11,0.74,1452,2.01,500
2012-02-20,33773,16.8,0.72,1452,2.05,500
2012-02-21,33773,16.18,0.7,1452,2.13,500
2012-02-22,33773,16.53,0.71,1452,2.08,500
2012-02-23,33773,16.53,0.71,1452,2.08,500
2012-02-24,33773,16.6,0.71,1452,2.07,500
2012-02-27,33773,16.05,0.69,1452,2.15,500
2012-02-28,33773,16.15,0.69,1452,2.13,500
2012-02-29,33773,17.05,0.73,1452,2.02,500
2012-03-02,33773,17.01,0.73,1452,2.02,500
2012-03-05,33773,17.11,0.74,1452,2.01,500
2012-03-06,33773,17.01,0.73,1452,2.02,500
2012-03-07,33773,17.32,0.74,1452,1.99,500
2012-03-08,33773,18.53,0.8,1452,1.86,500
2012-03-09,33773,18.39,0.79,1452,1.87,500
2012-03-12,33773,19.18,0.82,1452,1.8,500
2012-03-13,33773,19.21,0.83,1452,1.79,500
2012-03-14,33773,19.08,0.82,1452,1.81,500
2012-03-15,33773,19.59,0.84,1452,1.76,500
2012-03-16,33773,19.01,0.82,1452,1.81,500
2012-03-19,33773,19.04,0.82,1452,1.81,500
2012-03-20,33773,18.6,0.8,1452,1.85,500
2012-03-21,33773,17.87,0.77,1452,1.93,500
2012-03-22,33773,17.11,0.74,1452,2.01,500
2012-03-23,33773,17.53,0.75,1452,1.96,500
2012-03-26,33773,17.77,0.76,1452,1.94,500
2012-03-27,33773,17.56,0.76,1452,1.96,500
2012-03-28,33773,17.32,0.74,1452,1.99,500
2012-03-29,33773,16.87,0.73,1452,2.04,500
2012-03-30,33773,17.11,0.74,1452,2.01,500
2012-04-02,33773,17.11,0.74,1452,2.01,500
2012-04-03,33773,17.36,0.75,1452,1.98,500
2012-04-04,33773,17.18,0.74,1452,2.0,500
2012-04-05,33773,16.8,0.72,1452,2.05,500
2012-04-06,33773,17.39,0.75,1452,1.98,500
2012-04-09,33773,15.77,0.68,1452,2.18,500
2012-04-10,33773,16.36,0.7,1452,2.11,500
2012-04-12,33773,16.87,0.73,1452,2.04,500
2012-04-13,33773,17.49,0.75,1452,1.97,500
2012-04-16,33773,16.63,0.72,1452,2.07,500
2012-04-17,33773,17.22,0.74,1452,2.0,500
2012-04-18,33773,17.84,0.77,1452,1.93,500
2012-04-19,33773,17.91,0.77,1452,1.92,500
2012-04-20,33773,17.87,0.77,1452,1.93,500
2012-04-23,33773,17.29,0.74,1452,1.99,500
2012-04-24,31958,8.35,0.79,3013,2.78,700
